ticker,date,alpha_score,comp_rsi,comp_macd,comp_bb,comp_momentum,comp_volatility,comp_volume
INTC,2025-12-11,56.5,52.0,80.0,52.0,60.0,38.0,35.0
INTC,2025-12-12,45.5,52.0,20.0,52.0,60.0,38.0,54.0
INTC,2025-12-15,45.1,52.0,20.0,52.0,60.0,38.0,46.0
INTC,2025-12-16,44.5,52.0,20.0,52.0,60.0,38.0,35.0
INTC,2025-12-17,47.8,52.0,20.0,68.0,60.0,38.0,35.0
INTC,2025-12-18,48.3,52.0,20.0,68.0,60.0,38.0,46.0
INTC,2025-12-19,45.9,52.0,20.0,52.0,60.0,38.0,62.0
INTC,2025-12-22,47.8,52.0,20.0,68.0,60.0,38.0,35.0
INTC,2025-12-23,46.7,52.0,20.0,68.0,53.0,38.0,35.0
INTC,2025-12-24,46.7,52.0,20.0,68.0,53.0,38.0,35.0
INTC,2025-12-26,45.8,52.0,20.0,68.0,47.0,38.0,35.0
INTC,2025-12-29,45.2,52.0,20.0,68.0,38.0,45.0,35.0
INTC,2025-12-30,42.5,52.0,20.0,52.0,38.0,45.0,46.0
INTC,2025-12-31,42.0,52.0,20.0,52.0,28.0,55.0,46.0
INTC,2026-01-02,50.4,42.0,80.0,52.0,28.0,45.0,54.0
INTC,2026-01-05,54.2,42.0,80.0,52.0,47.0,55.0,54.0
INTC,2026-01-06,49.7,42.0,80.0,38.0,38.0,55.0,46.0
INTC,2026-01-07,54.6,32.0,80.0,60.0,60.0,45.0,70.0
INTC,2026-01-08,48.8,42.0,80.0,25.0,53.0,45.0,54.0
INTC,2026-01-09,52.2,18.0,80.0,60.0,72.0,45.0,70.0
INTC,2026-01-12,48.6,32.0,80.0,25.0,72.0,45.0,54.0
INTC,2026-01-13,53.4,18.0,80.0,60.0,85.0,38.0,70.0
INTC,2026-01-14,53.0,18.0,80.0,60.0,85.0,38.0,62.0
INTC,2026-01-15,45.6,18.0,80.0,25.0,85.0,38.0,54.0
INTC,2026-01-16,52.5,32.0,80.0,38.0,85.0,38.0,54.0
INTC,2026-01-20,50.2,32.0,80.0,25.0,85.0,38.0,62.0
INTC,2026-01-21,53.4,18.0,80.0,60.0,85.0,38.0,70.0
INTC,2026-01-22,46.0,18.0,80.0,25.0,85.0,38.0,62.0
INTC,2026-01-23,61.0,52.0,80.0,52.0,85.0,28.0,70.0
INTC,2026-01-26,58.3,52.0,80.0,52.0,72.0,28.0,54.0
INTC,2026-01-27,47.8,52.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-01-28,42.5,42.0,20.0,38.0,85.0,28.0,54.0
INTC,2026-01-29,44.8,42.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-01-30,47.8,52.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-02-02,44.3,42.0,20.0,52.0,85.0,28.0,35.0
INTC,2026-02-03,44.8,42.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-02-04,44.8,42.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-02-05,42.9,42.0,20.0,52.0,72.0,28.0,46.0
INTC,2026-02-06,42.0,42.0,20.0,38.0,85.0,28.0,46.0
INTC,2026-02-09,42.3,42.0,20.0,52.0,72.0,28.0,35.0
INTC,2026-02-10,43.5,52.0,20.0,52.0,60.0,28.0,35.0
INTC,2026-02-11,43.0,52.0,20.0,52.0,53.0,28.0,46.0
INTC,2026-02-12,40.2,52.0,20.0,52.0,38.0,28.0,35.0
INTC,2026-02-13,40.2,52.0,20.0,52.0,38.0,28.0,35.0
INTC,2026-02-17,41.6,52.0,20.0,52.0,47.0,28.0,35.0
INTC,2026-02-18,43.5,52.0,20.0,68.0,38.0,28.0,35.0
INTC,2026-02-19,42.0,52.0,20.0,68.0,28.0,28.0,35.0
INTC,2026-02-20,42.5,52.0,20.0,68.0,28.0,28.0,46.0
INTC,2026-02-23,46.9,52.0,20.0,80.0,38.0,38.0,35.0
INTC,2026-02-24,45.1,52.0,20.0,52.0,60.0,38.0,46.0
INTC,2026-02-25,45.1,52.0,20.0,52.0,60.0,38.0,46.0
INTC,2026-02-26,45.7,52.0,20.0,68.0,38.0,45.0,46.0
INTC,2026-02-27,42.5,52.0,20.0,52.0,38.0,45.0,46.0
INTC,2026-03-02,43.3,52.0,20.0,52.0,47.0,45.0,35.0
INTC,2026-03-03,46.6,52.0,20.0,80.0,28.0,45.0,46.0
INTC,2026-03-04,42.9,52.0,20.0,52.0,38.0,45.0,54.0
INTC,2026-03-05,42.5,52.0,20.0,52.0,38.0,45.0,46.0
INTC,2026-03-06,45.7,52.0,20.0,68.0,38.0,45.0,46.0
INTC,2026-03-09,42.9,52.0,20.0,52.0,38.0,45.0,54.0
INTC,2026-03-10,40.1,52.0,20.0,38.0,38.0,45.0,54.0
INTC,2026-03-11,48.3,42.0,80.0,25.0,53.0,45.0,46.0
INTC,2026-03-12,54.9,52.0,80.0,52.0,38.0,45.0,54.0
INTC,2026-03-13,55.8,52.0,80.0,52.0,47.0,45.0,46.0
INTC,2026-03-16,56.2,52.0,80.0,52.0,47.0,45.0,54.0
INTC,2026-03-17,46.1,52.0,20.0,68.0,38.0,45.0,54.0
INTC,2026-03-18,43.8,52.0,20.0,52.0,47.0,45.0,46.0
INTC,2026-03-19,45.8,52.0,20.0,52.0,60.0,45.0,46.0
INTC,2026-03-20,47.9,52.0,20.0,68.0,47.0,45.0,62.0
INTC,2026-03-23,48.0,52.0,20.0,68.0,53.0,45.0,46.0
INTC,2026-03-24,45.7,52.0,20.0,68.0,38.0,45.0,46.0
INTC,2026-03-25,51.0,52.0,80.0,25.0,53.0,38.0,54.0
INTC,2026-03-26,46.3,52.0,20.0,68.0,47.0,38.0,46.0
INTC,2026-03-27,47.4,52.0,20.0,80.0,38.0,38.0,46.0
INTC,2026-03-30,49.4,52.0,20.0,90.0,38.0,38.0,46.0
INTC,2026-03-31,44.5,52.0,20.0,52.0,53.0,38.0,54.0
INTC,2026-04-01,49.1,42.0,80.0,25.0,60.0,38.0,54.0
INTC,2026-04-02,56.1,42.0,80.0,60.0,60.0,38.0,54.0
INTC,2026-04-06,57.5,42.0,80.0,60.0,72.0,38.0,46.0
INTC,2026-04-07,57.9,42.0,80.0,60.0,72.0,38.0,54.0
INTC,2026-04-08,53.0,18.0,80.0,60.0,85.0,38.0,62.0
INTC,2026-04-09,52.0,18.0,80.0,60.0,85.0,28.0,62.0
INTC,2026-04-10,52.2,18.0,80.0,60.0,85.0,38.0,46.0
INTC,2026-04-13,52.6,18.0,80.0,60.0,85.0,38.0,54.0
INTC,2026-04-14,45.6,18.0,80.0,25.0,85.0,38.0,54.0
INTC,2026-04-15,45.2,18.0,80.0,25.0,85.0,38.0,46.0
INTC,2026-04-16,45.6,18.0,80.0,25.0,85.0,38.0,54.0
INTC,2026-04-17,45.6,18.0,80.0,25.0,85.0,38.0,54.0
INTC,2026-04-20,47.8,18.0,80.0,38.0,85.0,38.0,46.0
INTC,2026-04-21,47.8,18.0,80.0,38.0,85.0,38.0,46.0
INTC,2026-04-22,52.0,32.0,80.0,38.0,85.0,38.0,46.0
INTC,2026-04-23,48.2,18.0,80.0,38.0,85.0,38.0,54.0
INTC,2026-04-24,52.4,18.0,80.0,60.0,85.0,28.0,70.0
INTC,2026-04-27,51.6,18.0,80.0,60.0,85.0,28.0,54.0
INTC,2026-04-28,44.6,18.0,80.0,25.0,85.0,28.0,54.0
INTC,2026-04-29,52.0,18.0,80.0,60.0,85.0,28.0,62.0
INTC,2026-04-30,44.6,18.0,80.0,25.0,85.0,28.0,54.0
INTC,2026-05-01,51.6,18.0,80.0,60.0,85.0,28.0,54.0
INTC,2026-05-04,44.2,18.0,80.0,25.0,85.0,28.0,46.0
INTC,2026-05-05,51.6,18.0,80.0,60.0,85.0,28.0,54.0
INTC,2026-05-06,51.6,18.0,80.0,60.0,85.0,28.0,54.0
INTC,2026-05-07,44.2,18.0,80.0,25.0,85.0,28.0,46.0
INTC,2026-05-08,52.0,18.0,80.0,60.0,85.0,28.0,62.0
INTC,2026-05-11,44.6,18.0,80.0,25.0,85.0,28.0,54.0
INTC,2026-05-12,47.2,18.0,80.0,38.0,85.0,28.0,54.0
INTC,2026-05-13,46.8,18.0,80.0,38.0,85.0,28.0,46.0
INTC,2026-05-14,51.0,32.0,80.0,38.0,85.0,28.0,46.0
INTC,2026-05-15,56.8,42.0,80.0,52.0,85.0,28.0,46.0
INTC,2026-05-18,44.8,42.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-05-19,44.8,42.0,20.0,52.0,85.0,28.0,46.0
INTC,2026-05-20,39.0,32.0,20.0,38.0,85.0,28.0,46.0
INTC,2026-05-21,38.5,32.0,20.0,38.0,85.0,28.0,35.0
INTC,2026-05-22,38.5,32.0,20.0,38.0,85.0,28.0,35.0
INTC,2026-05-26,34.8,18.0,20.0,38.0,85.0,28.0,46.0
INTC,2026-05-27,38.5,32.0,20.0,38.0,85.0,28.0,35.0
INTC,2026-05-28,41.3,32.0,20.0,52.0,85.0,28.0,35.0
INTC,2026-05-29,45.2,42.0,20.0,52.0,85.0,28.0,54.0
INTC,2026-06-01,47.3,52.0,20.0,68.0,60.0,28.0,46.0
INTC,2026-06-02,49.1,52.0,20.0,68.0,72.0,28.0,46.0
INTC,2026-06-03,42.1,42.0,20.0,52.0,60.0,38.0,46.0
INTC,2026-06-04,39.6,42.0,20.0,52.0,47.0,38.0,35.0
INTC,2026-06-05,48.8,52.0,20.0,90.0,38.0,28.0,54.0
INTC,2026-06-08,39.7,52.0,20.0,52.0,28.0,28.0,54.0
INTC,2026-06-09,42.9,52.0,20.0,68.0,28.0,28.0,54.0
INTC,2026-06-10,43.5,52.0,20.0,68.0,28.0,38.0,46.0
INTC,2026-06-11,39.5,42.0,20.0,52.0,47.0,28.0,54.0
INTC,2026-06-12,36.1,42.0,20.0,25.0,60.0,28.0,54.0
INTC,2026-06-15,37.9,42.0,20.0,25.0,72.0,28.0,54.0
INTC,2026-06-16,44.5,52.0,20.0,52.0,60.0,28.0,54.0
INTC,2026-06-17,41.1,42.0,20.0,52.0,60.0,28.0,46.0
INTC,2026-06-18,57.3,42.0,80.0,60.0,72.0,28.0,62.0
META,2024-06-20,44.0,50.0,20.0,50.0,50.0,50.0,50.0
META,2024-06-21,44.0,50.0,20.0,50.0,50.0,50.0,50.0
META,2024-06-24,44.0,50.0,20.0,50.0,50.0,50.0,50.0
META,2024-06-25,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-06-26,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-06-27,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-06-28,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-01,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-02,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-03,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-05,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-08,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-09,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-10,56.0,50.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-11,56.6,52.0,80.0,50.0,50.0,50.0,50.0
META,2024-07-12,44.6,52.0,20.0,50.0,50.0,50.0,50.0
META,2024-07-15,44.6,52.0,20.0,50.0,50.0,50.0,50.0
META,2024-07-16,49.4,68.0,20.0,50.0,50.0,50.0,50.0
META,2024-07-17,53.6,82.0,20.0,50.0,50.0,50.0,50.0
META,2024-07-18,55.6,68.0,20.0,80.0,50.0,50.0,54.0
META,2024-07-19,53.3,68.0,20.0,80.0,38.0,45.0,54.0
META,2024-07-22,47.0,52.0,20.0,68.0,47.0,45.0,46.0
META,2024-07-23,43.3,52.0,20.0,52.0,47.0,45.0,35.0
META,2024-07-24,53.3,68.0,20.0,80.0,38.0,45.0,54.0
META,2024-07-25,51.8,68.0,20.0,80.0,28.0,45.0,54.0
META,2024-07-26,49.0,68.0,20.0,68.0,28.0,45.0,46.0
META,2024-07-29,50.5,68.0,20.0,68.0,38.0,45.0,46.0
META,2024-07-30,50.5,68.0,20.0,68.0,38.0,45.0,46.0
META,2024-07-31,43.3,52.0,20.0,52.0,38.0,45.0,62.0
META,2024-08-01,57.0,52.0,80.0,52.0,47.0,45.0,70.0
META,2024-08-02,54.9,52.0,80.0,52.0,38.0,45.0,54.0
META,2024-08-05,53.4,52.0,80.0,52.0,28.0,45.0,54.0
META,2024-08-06,54.9,52.0,80.0,52.0,38.0,45.0,54.0
META,2024-08-07,54.9,52.0,80.0,52.0,38.0,45.0,54.0
META,2024-08-08,47.4,42.0,80.0,25.0,47.0,45.0,46.0
META,2024-08-09,56.4,42.0,80.0,60.0,60.0,45.0,46.0
META,2024-08-12,48.9,42.0,80.0,25.0,60.0,45.0,35.0
META,2024-08-13,56.4,42.0,80.0,60.0,60.0,45.0,46.0
META,2024-08-14,50.6,42.0,80.0,25.0,72.0,45.0,35.0
META,2024-08-15,51.2,42.0,80.0,25.0,72.0,45.0,46.0
META,2024-08-16,53.8,42.0,80.0,38.0,72.0,45.0,46.0
META,2024-08-19,51.5,42.0,80.0,38.0,60.0,45.0,35.0
META,2024-08-20,51.5,42.0,80.0,38.0,60.0,45.0,35.0
META,2024-08-21,54.8,42.0,80.0,38.0,72.0,55.0,46.0
META,2024-08-22,54.8,42.0,80.0,38.0,72.0,55.0,46.0
META,2024-08-23,54.2,42.0,80.0,38.0,72.0,55.0,35.0
META,2024-08-26,60.0,52.0,80.0,52.0,72.0,55.0,35.0
META,2024-08-27,60.0,52.0,80.0,52.0,72.0,55.0,35.0
META,2024-08-28,46.2,52.0,20.0,52.0,60.0,55.0,35.0
META,2024-08-29,46.2,52.0,20.0,52.0,60.0,55.0,35.0
META,2024-08-30,46.8,52.0,20.0,52.0,60.0,55.0,46.0
META,2024-09-03,47.2,52.0,20.0,52.0,60.0,55.0,54.0
META,2024-09-04,47.8,52.0,20.0,52.0,60.0,65.0,46.0
META,2024-09-05,47.8,52.0,20.0,52.0,60.0,65.0,46.0
META,2024-09-06,53.9,52.0,20.0,90.0,47.0,65.0,54.0
META,2024-09-09,51.9,52.0,20.0,80.0,47.0,65.0,54.0
META,2024-09-10,51.4,52.0,20.0,80.0,47.0,65.0,46.0
META,2024-09-11,44.5,52.0,20.0,52.0,38.0,65.0,46.0
META,2024-09-12,43.2,42.0,20.0,52.0,47.0,65.0,54.0
META,2024-09-13,42.8,42.0,20.0,52.0,47.0,65.0,46.0
META,2024-09-16,50.3,42.0,80.0,25.0,53.0,65.0,46.0
META,2024-09-17,50.8,42.0,80.0,25.0,53.0,65.0,54.0
META,2024-09-18,50.3,42.0,80.0,25.0,53.0,65.0,46.0
META,2024-09-19,51.6,18.0,80.0,60.0,60.0,65.0,54.0
META,2024-09-20,52.0,18.0,80.0,60.0,60.0,65.0,62.0
META,2024-09-23,51.6,18.0,80.0,60.0,60.0,65.0,54.0
META,2024-09-24,44.6,18.0,80.0,25.0,60.0,65.0,54.0
META,2024-09-25,44.6,18.0,80.0,25.0,60.0,65.0,54.0
META,2024-09-26,44.6,18.0,80.0,25.0,60.0,65.0,54.0
META,2024-09-27,46.8,18.0,80.0,38.0,60.0,65.0,46.0
META,2024-09-30,47.2,18.0,80.0,38.0,60.0,65.0,54.0
META,2024-10-01,49.0,18.0,80.0,38.0,72.0,65.0,54.0
META,2024-10-02,48.0,18.0,80.0,38.0,72.0,65.0,35.0
META,2024-10-03,48.6,18.0,80.0,38.0,72.0,65.0,46.0
META,2024-10-04,46.4,18.0,80.0,25.0,72.0,65.0,54.0
META,2024-10-07,52.8,32.0,80.0,38.0,72.0,65.0,46.0
META,2024-10-08,48.0,18.0,80.0,38.0,72.0,65.0,35.0
META,2024-10-09,48.6,18.0,80.0,38.0,72.0,65.0,46.0
META,2024-10-10,55.2,42.0,80.0,38.0,72.0,65.0,35.0
META,2024-10-11,52.8,32.0,80.0,38.0,72.0,65.0,46.0
META,2024-10-14,40.2,32.0,20.0,38.0,72.0,65.0,35.0
META,2024-10-15,44.8,42.0,20.0,52.0,60.0,65.0,46.0
META,2024-10-16,44.8,42.0,20.0,52.0,60.0,65.0,46.0
META,2024-10-17,44.8,42.0,20.0,52.0,60.0,65.0,46.0
META,2024-10-18,43.8,42.0,20.0,52.0,53.0,65.0,46.0
META,2024-10-21,43.8,42.0,20.0,52.0,53.0,65.0,46.0
META,2024-10-22,44.8,42.0,20.0,52.0,60.0,65.0,46.0
META,2024-10-23,51.9,52.0,20.0,80.0,47.0,65.0,54.0
META,2024-10-24,49.0,52.0,20.0,68.0,47.0,65.0,46.0
META,2024-10-25,50.4,52.0,20.0,68.0,53.0,65.0,54.0
META,2024-10-28,44.2,42.0,20.0,52.0,53.0,65.0,54.0
META,2024-10-29,41.4,42.0,20.0,38.0,53.0,65.0,54.0
META,2024-10-30,43.2,42.0,20.0,38.0,60.0,65.0,70.0
META,2024-10-31,51.6,52.0,20.0,80.0,47.0,55.0,70.0
META,2024-11-01,47.1,52.0,20.0,68.0,38.0,55.0,54.0
META,2024-11-04,50.5,52.0,20.0,80.0,38.0,65.0,54.0
META,2024-11-05,43.5,52.0,20.0,52.0,38.0,55.0,46.0
META,2024-11-06,43.9,52.0,20.0,52.0,38.0,55.0,54.0
META,2024-11-07,40.4,42.0,20.0,38.0,53.0,55.0,54.0
META,2024-11-08,39.0,42.0,20.0,38.0,47.0,55.0,46.0
META,2024-11-11,44.8,52.0,20.0,52.0,47.0,55.0,46.0
META,2024-11-12,54.2,42.0,80.0,52.0,47.0,55.0,54.0
META,2024-11-13,45.8,52.0,20.0,52.0,53.0,55.0,46.0
META,2024-11-14,45.8,52.0,20.0,52.0,53.0,55.0,46.0
META,2024-11-15,56.3,68.0,20.0,90.0,38.0,55.0,54.0
META,2024-11-18,54.3,68.0,20.0,80.0,38.0,55.0,54.0
META,2024-11-19,46.2,52.0,20.0,68.0,38.0,55.0,35.0
META,2024-11-20,45.8,52.0,20.0,52.0,53.0,55.0,46.0
META,2024-11-21,48.0,52.0,20.0,68.0,47.0,55.0,46.0
META,2024-11-22,47.5,52.0,20.0,68.0,47.0,55.0,35.0
META,2024-11-25,44.8,52.0,20.0,52.0,47.0,55.0,46.0
META,2024-11-26,43.5,52.0,20.0,52.0,38.0,55.0,46.0
META,2024-11-27,43.0,52.0,20.0,52.0,38.0,55.0,35.0
META,2024-11-29,46.2,52.0,20.0,52.0,53.0,65.0,35.0
META,2024-12-02,50.8,42.0,80.0,25.0,60.0,55.0,54.0
META,2024-12-03,54.8,32.0,80.0,60.0,60.0,55.0,54.0
META,2024-12-04,54.8,32.0,80.0,60.0,60.0,55.0,54.0
META,2024-12-05,46.9,32.0,80.0,25.0,60.0,55.0,35.0
META,2024-12-06,54.8,32.0,80.0,60.0,60.0,55.0,54.0
META,2024-12-09,50.4,42.0,80.0,25.0,60.0,55.0,46.0
META,2024-12-10,47.4,32.0,80.0,25.0,60.0,55.0,46.0
META,2024-12-11,47.4,32.0,80.0,25.0,60.0,55.0,46.0
META,2024-12-12,46.9,32.0,80.0,25.0,60.0,55.0,35.0
META,2024-12-13,53.0,42.0,80.0,38.0,60.0,55.0,46.0
META,2024-12-16,55.8,42.0,80.0,38.0,72.0,65.0,46.0
META,2024-12-17,56.2,42.0,80.0,38.0,72.0,65.0,54.0
META,2024-12-18,47.6,52.0,20.0,52.0,60.0,55.0,62.0
META,2024-12-19,47.2,52.0,20.0,52.0,60.0,55.0,54.0
META,2024-12-20,48.5,52.0,20.0,52.0,60.0,55.0,80.0
META,2024-12-23,46.8,52.0,20.0,52.0,60.0,55.0,46.0
META,2024-12-24,46.2,52.0,20.0,52.0,60.0,55.0,35.0
META,2024-12-26,46.2,52.0,20.0,52.0,60.0,55.0,35.0
META,2024-12-27,46.2,52.0,20.0,52.0,60.0,55.0,35.0
META,2024-12-30,49.5,52.0,20.0,68.0,60.0,55.0,35.0
META,2024-12-31,49.9,52.0,20.0,80.0,47.0,55.0,35.0
META,2025-01-02,45.2,52.0,20.0,52.0,47.0,55.0,54.0
META,2025-01-03,44.8,52.0,20.0,52.0,47.0,55.0,46.0
META,2025-01-06,38.8,42.0,20.0,25.0,60.0,55.0,54.0
META,2025-01-07,53.8,42.0,80.0,52.0,47.0,55.0,46.0
META,2025-01-08,56.8,52.0,80.0,52.0,47.0,55.0,46.0
META,2025-01-10,54.6,42.0,80.0,52.0,47.0,55.0,62.0
META,2025-01-13,55.5,52.0,80.0,52.0,38.0,55.0,46.0
META,2025-01-14,47.1,52.0,20.0,68.0,38.0,55.0,54.0
META,2025-01-15,42.5,52.0,20.0,38.0,47.0,55.0,54.0
META,2025-01-16,44.3,52.0,20.0,52.0,47.0,55.0,35.0
META,2025-01-17,45.2,52.0,20.0,52.0,47.0,55.0,54.0
META,2025-01-21,56.0,52.0,80.0,38.0,60.0,55.0,46.0
META,2025-01-22,53.0,42.0,80.0,38.0,60.0,55.0,46.0
META,2025-01-23,57.4,42.0,80.0,60.0,60.0,55.0,46.0
META,2025-01-24,58.2,42.0,80.0,60.0,60.0,55.0,62.0
META,2025-01-27,55.6,32.0,80.0,60.0,60.0,55.0,70.0
META,2025-01-28,52.8,18.0,80.0,60.0,72.0,55.0,62.0
META,2025-01-29,52.8,18.0,80.0,60.0,72.0,55.0,62.0
META,2025-01-30,52.8,18.0,80.0,60.0,72.0,55.0,62.0
META,2025-01-31,45.4,18.0,80.0,25.0,72.0,55.0,54.0
META,2025-02-03,45.4,18.0,80.0,25.0,72.0,55.0,54.0
META,2025-02-04,45.0,18.0,80.0,25.0,72.0,55.0,46.0
META,2025-02-05,46.4,18.0,80.0,25.0,72.0,65.0,54.0
META,2025-02-06,46.0,18.0,80.0,25.0,72.0,65.0,46.0
META,2025-02-07,46.0,18.0,80.0,25.0,72.0,65.0,46.0
META,2025-02-10,48.6,18.0,80.0,38.0,72.0,65.0,46.0
META,2025-02-11,48.6,18.0,80.0,38.0,72.0,65.0,46.0
META,2025-02-12,50.5,18.0,80.0,38.0,85.0,65.0,46.0
META,2025-02-13,49.6,18.0,80.0,38.0,72.0,75.0,46.0
META,2025-02-14,51.5,18.0,80.0,38.0,85.0,75.0,46.0
META,2025-02-18,56.0,32.0,80.0,52.0,72.0,65.0,54.0
META,2025-02-19,47.0,42.0,20.0,52.0,72.0,65.0,54.0
META,2025-02-20,46.6,42.0,20.0,52.0,72.0,65.0,46.0
META,2025-02-21,47.8,52.0,20.0,52.0,60.0,65.0,46.0
META,2025-02-24,53.4,52.0,20.0,80.0,60.0,65.0,46.0
META,2025-02-25,53.9,52.0,20.0,90.0,47.0,65.0,54.0
META,2025-02-26,49.0,52.0,20.0,68.0,47.0,65.0,46.0
META,2025-02-27,51.4,52.0,20.0,80.0,47.0,65.0,46.0
META,2025-02-28,49.5,52.0,20.0,68.0,47.0,65.0,54.0
META,2025-03-03,50.1,52.0,20.0,80.0,38.0,65.0,46.0
META,2025-03-04,55.3,68.0,20.0,80.0,38.0,65.0,54.0
META,2025-03-05,46.7,52.0,20.0,68.0,38.0,55.0,46.0
META,2025-03-06,52.4,68.0,20.0,80.0,28.0,55.0,46.0
META,2025-03-07,52.8,68.0,20.0,80.0,28.0,55.0,54.0
META,2025-03-10,54.8,68.0,20.0,90.0,28.0,55.0,54.0
META,2025-03-11,52.8,68.0,20.0,80.0,28.0,55.0,54.0
META,2025-03-12,50.0,68.0,20.0,68.0,28.0,55.0,46.0
META,2025-03-13,52.4,68.0,20.0,80.0,28.0,55.0,46.0
META,2025-03-14,50.0,68.0,20.0,68.0,28.0,55.0,46.0
META,2025-03-17,50.0,68.0,20.0,68.0,28.0,55.0,46.0
META,2025-03-18,52.8,68.0,20.0,80.0,28.0,55.0,54.0
META,2025-03-19,52.8,68.0,20.0,80.0,28.0,55.0,54.0
META,2025-03-20,50.4,68.0,20.0,68.0,28.0,55.0,54.0
META,2025-03-21,49.4,68.0,20.0,68.0,28.0,45.0,54.0
META,2025-03-24,42.5,52.0,20.0,52.0,38.0,45.0,46.0
META,2025-03-25,54.5,52.0,80.0,52.0,38.0,45.0,46.0
META,2025-03-26,54.5,52.0,80.0,52.0,38.0,45.0,46.0
META,2025-03-27,54.0,52.0,80.0,52.0,38.0,45.0,35.0
META,2025-03-28,63.8,68.0,80.0,80.0,28.0,45.0,54.0
META,2025-03-31,51.8,68.0,20.0,80.0,28.0,45.0,54.0
META,2025-04-01,45.7,52.0,20.0,68.0,38.0,45.0,46.0
META,2025-04-02,49.0,68.0,20.0,68.0,28.0,45.0,46.0
META,2025-04-03,58.4,82.0,20.0,90.0,28.0,45.0,62.0
META,2025-04-04,58.8,82.0,20.0,90.0,28.0,45.0,70.0
META,2025-04-07,58.4,82.0,20.0,90.0,28.0,45.0,62.0
META,2025-04-08,56.0,82.0,20.0,80.0,28.0,45.0,54.0
META,2025-04-09,42.6,52.0,20.0,52.0,38.0,38.0,62.0
META,2025-04-10,45.4,52.0,20.0,68.0,38.0,38.0,54.0
META,2025-04-11,43.5,52.0,20.0,68.0,28.0,38.0,46.0
META,2025-04-14,43.0,52.0,20.0,68.0,28.0,38.0,35.0
META,2025-04-15,48.3,68.0,20.0,68.0,28.0,38.0,46.0
META,2025-04-16,50.7,68.0,20.0,80.0,28.0,38.0,46.0
META,2025-04-17,47.8,68.0,20.0,68.0,28.0,38.0,35.0
META,2025-04-21,50.7,68.0,20.0,80.0,28.0,38.0,46.0
META,2025-04-22,48.3,68.0,20.0,68.0,28.0,38.0,46.0
META,2025-04-23,40.3,52.0,20.0,52.0,28.0,38.0,46.0
META,2025-04-24,51.8,52.0,80.0,52.0,28.0,38.0,35.0
META,2025-04-25,53.8,52.0,80.0,52.0,38.0,38.0,46.0
META,2025-04-28,53.8,52.0,80.0,52.0,38.0,38.0,46.0
META,2025-04-29,53.2,52.0,80.0,52.0,38.0,38.0,35.0
META,2025-04-30,54.2,52.0,80.0,52.0,38.0,38.0,54.0
META,2025-05-01,47.1,42.0,80.0,25.0,47.0,38.0,54.0
META,2025-05-02,57.9,42.0,80.0,60.0,72.0,38.0,54.0
META,2025-05-05,49.9,42.0,80.0,25.0,72.0,38.0,35.0
META,2025-05-06,52.5,42.0,80.0,38.0,72.0,38.0,35.0
META,2025-05-07,49.9,42.0,80.0,25.0,72.0,38.0,35.0
META,2025-05-08,48.3,42.0,80.0,25.0,53.0,45.0,46.0
META,2025-05-09,52.5,42.0,80.0,38.0,60.0,55.0,35.0
META,2025-05-12,55.6,32.0,80.0,60.0,72.0,45.0,54.0
META,2025-05-13,57.6,32.0,80.0,60.0,85.0,45.0,54.0
META,2025-05-14,45.9,18.0,80.0,25.0,85.0,45.0,46.0
META,2025-05-15,55.8,42.0,80.0,38.0,85.0,45.0,46.0
META,2025-05-16,56.2,42.0,80.0,38.0,85.0,45.0,54.0
META,2025-05-19,56.2,42.0,80.0,38.0,85.0,55.0,35.0
META,2025-05-20,56.2,42.0,80.0,38.0,85.0,55.0,35.0
META,2025-05-21,56.8,42.0,80.0,38.0,85.0,55.0,46.0
META,2025-05-22,57.0,42.0,80.0,52.0,72.0,55.0,35.0
META,2025-05-23,57.0,42.0,80.0,52.0,72.0,55.0,35.0
META,2025-05-27,54.2,42.0,80.0,38.0,72.0,55.0,35.0
META,2025-05-28,57.0,42.0,80.0,52.0,72.0,55.0,35.0
META,2025-05-29,45.0,42.0,20.0,52.0,72.0,55.0,35.0
META,2025-05-30,43.2,42.0,20.0,38.0,72.0,55.0,54.0
META,2025-06-02,49.6,32.0,80.0,25.0,72.0,55.0,54.0
META,2025-06-03,51.8,32.0,80.0,38.0,72.0,55.0,46.0
